[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0]
[0.5541, 0.7814],[0.7081, 0.6333],[0.9167, 0.5477],[1.0, 0.4996],[1.0, 0.4364],[1.0, 0.704],[1.0, 0.8575],[1.0, 0.844],[1.0, 0.7942],[0.9821, 0.8288],[1.0, 0.9738],[1.0, 0.9416],[1.0, 0.8964],[0.9155, 0.9335],[1.0, 1.0],[1.0, 1.0],[0.9928, 0.977],[0.8401, 1.0],[0.9658, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5578, 0.7783],[0.7099, 0.6287],[0.9155, 0.5428],[1.0, 0.4968],[1.0, 0.4367],[1.0, 0.6994],[1.0, 0.8543],[1.0, 0.8408],[1.0, 0.7899],[0.9783, 0.8221],[1.0, 0.9727],[1.0, 0.9437],[1.0, 0.8978],[0.9111, 0.9261],[1.0, 1.0],[1.0, 1.0],[0.9934, 0.9787],[0.8363, 1.0],[0.9664, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5591, 0.7754],[0.7112, 0.6248],[0.9142, 0.54],[1.0, 0.4936],[1.0, 0.436],[1.0, 0.6941],[1.0, 0.8507],[1.0, 0.8391],[1.0, 0.7882],[0.9827, 0.8179],[1.0, 0.9692],[1.0, 0.943],[1.0, 0.8964],[0.9161, 0.9222],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9784],[0.8413, 1.0],[0.9677, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5654, 0.7737],[0.7143, 0.623],[0.9142, 0.5375],[1.0, 0.4915],[1.0, 0.4332],[1.0, 0.6895],[1.0, 0.8469],[1.0, 0.8341],[1.0, 0.7843],[0.9815, 0.814],[1.0, 0.9639],[1.0, 0.936],[1.0, 0.8903],[0.9155, 0.9186],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9756],[0.8419, 0.9982],[0.967, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5585, 0.779],[0.7087, 0.6269],[0.9123, 0.5414],[1.0, 0.4947],[1.0, 0.4321],[1.0, 0.6881],[1.0, 0.8458],[1.0, 0.8426],[1.0, 0.7945],[0.9821, 0.8104],[1.0, 0.9649],[1.0, 0.9413],[1.0, 0.8939],[0.9161, 0.9158],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9706],[0.8401, 0.9954],[0.9639, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5616, 0.7754],[0.7125, 0.6273],[0.918, 0.5435],[1.0, 0.4943],[1.0, 0.4257],[1.0, 0.687],[1.0, 0.8483],[1.0, 0.8398],[1.0, 0.7903],[0.9802, 0.808],[1.0, 0.9628],[1.0, 0.9349],[1.0, 0.8896],[0.9136, 0.913],[1.0, 1.0],[1.0, 1.0],[0.9972, 0.9688],[0.8375, 0.9943],[0.967, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5572, 0.7758],[0.7081, 0.6259],[0.9186, 0.5421],[1.0, 0.4943],[1.0, 0.4261],[1.0, 0.6814],[1.0, 0.8447],[1.0, 0.8377],[1.0, 0.7896],[0.9746, 0.8073],[1.0, 0.9642],[1.0, 0.937],[1.0, 0.8928],[0.9092, 0.9144],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9695],[0.835, 0.9954],[0.9645, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5585, 0.7768],[0.7081, 0.6259],[0.9167, 0.5403],[1.0, 0.4933],[1.0, 0.4272],[1.0, 0.6817],[1.0, 0.8454],[1.0, 0.8377],[1.0, 0.7896],[0.9721, 0.8062],[1.0, 0.9618],[1.0, 0.9352],[1.0, 0.8914],[0.9067, 0.913],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9702],[0.8344, 0.995],[0.9664, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5566, 0.7761],[0.7081, 0.6252],[0.9167, 0.5396],[1.0, 0.4943],[1.0, 0.4286],[1.0, 0.6831],[1.0, 0.8444],[1.0, 0.8384],[1.0, 0.7896],[0.9765, 0.8087],[1.0, 0.9611],[1.0, 0.937],[1.0, 0.8928],[0.9098, 0.9158],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9791],[0.8363, 0.9971],[0.9689, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5585, 0.779],[0.7112, 0.6248],[0.9167, 0.5414],[1.0, 0.4972],[1.0, 0.4293],[1.0, 0.6895],[1.0, 0.8472],[1.0, 0.8355],[1.0, 0.7853],[0.9834, 0.8182],[1.0, 0.9653],[1.0, 0.9342],[1.0, 0.8882],[0.9193, 0.9253],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9702],[0.8457, 1.0],[0.9695, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5572, 0.7783],[0.7125, 0.6294],[0.9167, 0.5445],[1.0, 0.4989],[1.0, 0.4364],[1.0, 0.6916],[1.0, 0.849],[1.0, 0.838],[1.0, 0.7875],[0.9827, 0.8172],[1.0, 0.9667],[1.0, 0.9363],[1.0, 0.8893],[0.918, 0.9232],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9688],[0.8438, 1.0],[0.9683, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5578, 0.7779],[0.7118, 0.6266],[0.9174, 0.5428],[1.0, 0.4972],[1.0, 0.4328],[1.0, 0.6867],[1.0, 0.8479],[1.0, 0.8366],[1.0, 0.7871],[0.9796, 0.8133],[1.0, 0.9674],[1.0, 0.9391],[1.0, 0.8921],[0.9142, 0.9197],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9759],[0.8419, 0.9996],[0.9702, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5541, 0.7751],[0.7106, 0.6223],[0.9123, 0.5385],[1.0, 0.4912],[1.0, 0.4265],[1.0, 0.6892],[1.0, 0.8416],[1.0, 0.8327],[1.0, 0.7846],[0.9871, 0.8164],[1.0, 0.9611],[1.0, 0.937],[1.0, 0.8939],[0.9218, 0.9229],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9748],[0.847, 1.0],[0.9714, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5446, 0.7751],[0.6993, 0.622],[0.9079, 0.5371],[1.0, 0.4908],[1.0, 0.4303],[1.0, 0.6835],[1.0, 0.8419],[1.0, 0.8292],[1.0, 0.7811],[0.9846, 0.8076],[1.0, 0.96],[1.0, 0.9335],[1.0, 0.8893],[0.9167, 0.9133],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9738],[0.8401, 0.995],[0.9695, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5465, 0.7701],[0.703, 0.616],[0.9161, 0.5301],[1.0, 0.4848],[1.0, 0.4208],[1.0, 0.6782],[1.0, 0.8359],[1.0, 0.8207],[1.0, 0.7708],[0.9897, 0.8076],[1.0, 0.9565],[1.0, 0.9278],[1.0, 0.8843],[0.9249, 0.9165],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9685],[0.8507, 0.9978],[0.9746, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5459, 0.7673],[0.7005, 0.6139],[0.913, 0.5272],[1.0, 0.4834],[1.0, 0.4219],[1.0, 0.6722],[1.0, 0.8317],[1.0, 0.8186],[1.0, 0.7687],[0.9815, 0.7998],[1.0, 0.9519],[1.0, 0.9232],[1.0, 0.879],[0.9167, 0.9084],[1.0, 1.0],[1.0, 1.0],[0.9941, 0.9621],[0.8438, 0.9904],[0.9714, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5484, 0.7662],[0.703, 0.6114],[0.9155, 0.5258],[1.0, 0.4802],[1.0, 0.4137],[1.0, 0.6722],[1.0, 0.8292],[1.0, 0.8104],[1.0, 0.7609],[0.9834, 0.8012],[1.0, 0.9483],[1.0, 0.9158],[1.0, 0.8741],[0.9205, 0.9094],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9593],[0.8489, 0.9908],[0.9733, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5541, 0.7602],[0.703, 0.6022],[0.9105, 0.5149],[1.0, 0.4728],[1.0, 0.4144],[1.0, 0.6683],[1.0, 0.8232],[1.0, 0.8023],[1.0, 0.7539],[0.9796, 0.8023],[1.0, 0.9455],[1.0, 0.9077],[1.0, 0.8645],[0.9193, 0.9105],[1.0, 1.0],[1.0, 0.9943],[1.0, 0.9444],[0.852, 0.9904],[0.9746, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5478, 0.7549],[0.6986, 0.5979],[0.9111, 0.5138],[1.0, 0.4742],[1.0, 0.4109],[1.0, 0.6609],[1.0, 0.8228],[1.0, 0.8027],[1.0, 0.7521],[0.9771, 0.7928],[1.0, 0.9413],[1.0, 0.9073],[1.0, 0.8649],[0.9142, 0.9006],[1.0, 1.0],[1.0, 0.9968],[0.9953, 0.9483],[0.8445, 0.9819],[0.9708, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5478, 0.7496],[0.6993, 0.5951],[0.9092, 0.511],[1.0, 0.4696],[1.0, 0.4077],[1.0, 0.6563],[1.0, 0.8225],[1.0, 0.8023],[1.0, 0.7503],[0.9727, 0.7836],[1.0, 0.9381],[1.0, 0.9034],[1.0, 0.8603],[0.9061, 0.89],[1.0, 1.0],[1.0, 0.9929],[0.9934, 0.9444],[0.8325, 0.9713],[0.9639, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.544, 0.7503],[0.6986, 0.594],[0.9136, 0.5103],[1.0, 0.4678],[1.0, 0.3999],[1.0, 0.6559],[1.0, 0.8196],[1.0, 0.8051],[1.0, 0.7528],[0.9758, 0.7846],[1.0, 0.9367],[1.0, 0.9055],[1.0, 0.8617],[0.9105, 0.8925],[1.0, 1.0],[1.0, 0.995],[0.9934, 0.9469],[0.8357, 0.9731],[0.9626, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5434, 0.7457],[0.6999, 0.5887],[0.9111, 0.5046],[1.0, 0.4632],[1.0, 0.3982],[1.0, 0.6549],[1.0, 0.8136],[1.0, 0.7977],[1.0, 0.7468],[0.9746, 0.7846],[1.0, 0.9331],[1.0, 0.9017],[1.0, 0.8578],[0.9092, 0.8928],[1.0, 1.0],[1.0, 0.9922],[0.9903, 0.9437],[0.8357, 0.9738],[0.9639, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5365, 0.7429],[0.698, 0.587],[0.9117, 0.5021],[1.0, 0.4615],[1.0, 0.3971],[1.0, 0.6496],[1.0, 0.8097],[1.0, 0.7956],[1.0, 0.7433],[0.9727, 0.7779],[1.0, 0.9292],[1.0, 0.8992],[1.0, 0.8539],[0.9079, 0.8865],[1.0, 1.0],[1.0, 0.9872],[0.9846, 0.9377],[0.8338, 0.9674],[0.9614, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5346, 0.7408],[0.6905, 0.5817],[0.9054, 0.4975],[1.0, 0.4558],[1.0, 0.389],[1.0, 0.6425],[1.0, 0.809],[1.0, 0.7917],[1.0, 0.7383],[0.9645, 0.7708],[1.0, 0.9282],[1.0, 0.8956],[1.0, 0.8497],[0.901, 0.8787],[1.0, 1.0],[1.0, 0.9851],[0.9909, 0.9345],[0.8281, 0.9603],[0.9557, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5295, 0.7418],[0.6861, 0.5831],[0.901, 0.4965],[1.0, 0.4544],[1.0, 0.3879],[1.0, 0.6446],[1.0, 0.8083],[1.0, 0.7938],[1.0, 0.7426],[0.9677, 0.7719],[1.0, 0.9264],[1.0, 0.8995],[1.0, 0.8578],[0.9042, 0.8808],[1.0, 1.0],[1.0, 0.9911],[0.9783, 0.9444],[0.8306, 0.9646],[0.9563, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5251, 0.739],[0.6817, 0.5827],[0.8954, 0.4968],[1.0, 0.4551],[1.0, 0.3893],[1.0, 0.6428],[1.0, 0.8069],[1.0, 0.7959],[1.0, 0.744],[0.9639, 0.768],[1.0, 0.9215],[1.0, 0.8974],[1.0, 0.8546],[0.8985, 0.8766],[1.0, 1.0],[1.0, 0.9886],[0.9758, 0.9427],[0.8237, 0.9621],[0.9526, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5214, 0.7376],[0.6785, 0.5806],[0.8935, 0.4951],[1.0, 0.4519],[1.0, 0.3847],[1.0, 0.6393],[1.0, 0.8051],[1.0, 0.7949],[1.0, 0.7426],[0.9595, 0.7641],[1.0, 0.9208],[1.0, 0.8953],[1.0, 0.8518],[0.8947, 0.872],[1.0, 1.0],[1.0, 0.9855],[0.9708, 0.9374],[0.8193, 0.9579],[0.9519, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5239, 0.7372],[0.6791, 0.5785],[0.891, 0.4912],[1.0, 0.447],[1.0, 0.3816],[1.0, 0.6382],[1.0, 0.8023],[1.0, 0.792],[1.0, 0.7397],[0.9601, 0.7634],[1.0, 0.9172],[1.0, 0.8925],[1.0, 0.8493],[0.8947, 0.8723],[1.0, 1.0],[1.0, 0.9823],[0.9739, 0.9352],[0.8181, 0.9579],[0.9457, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5182, 0.7351],[0.6722, 0.576],[0.8866, 0.4887],[1.0, 0.4455],[1.0, 0.3798],[0.9972, 0.6333],[1.0, 0.8009],[1.0, 0.7917],[1.0, 0.7394],[0.9513, 0.7606],[1.0, 0.9176],[1.0, 0.8918],[1.0, 0.8479],[0.8866, 0.8698],[1.0, 1.0],[1.0, 0.9809],[0.9733, 0.9342],[0.8118, 0.9543],[0.9425, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.517, 0.7312],[0.6697, 0.5714],[0.8841, 0.4855],[1.0, 0.4417],[1.0, 0.3741],[0.9985, 0.6319],[1.0, 0.7963],[1.0, 0.7825],[1.0, 0.7316],[0.9526, 0.7624],[1.0, 0.9151],[1.0, 0.8886],[1.0, 0.8465],[0.8872, 0.872],[1.0, 1.0],[1.0, 0.9784],[0.9846, 0.9338],[0.8118, 0.9558],[0.94, 1.0],[1.0, 1.0],[1.0, 1.0]
